dataset_name,parameter_combination,model_state_path,input_space_type,knn_Outcome_score,nn_Outcome_score,knn_batch_score,nn_batch_score,knn_Age_r2,nn_Age_r2,knn_Outcome_accuracy,nn_Outcome_accuracy
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,scVI,,,0.8214285714285714,0.03571428571428571,0.29850290253589973,-176.42950938458443,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_knn.pth,scVI,,,0.8571428571428571,0.0,0.27854160301456343,-12.567825895853817,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_nn.pth,scVI,,,0.75,0.0,0.41827069966391683,-7.4968342700066515,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_loss.pth,scVI,,,0.75,0.0,0.41827069966391683,-18.47489584311631,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_knn.pth,scVI,,,0.8571428571428571,0.0,0.27854160301456343,-12.567825895853817,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_nn.pth,scVI,,,0.75,0.0,0.41827069966391683,-7.4968342700066515,,
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_loss.pth,scVI,,,0.75,0.0,0.41827069966391683,-18.47489584311631,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,pca,,,0.7857142857142857,0.07142857142857142,0.5351868825746002,-23.40860181148867,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,pca,,,0.8571428571428571,0.0,0.5579997963132701,-18.21782954385183,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,pca,,,0.8928571428571429,0.07142857142857142,0.5950707811386088,-21.423337169270468,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,pca,,,0.7857142857142857,0.07142857142857142,0.5351868825746002,-23.40860181148867,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,pca,,,0.8571428571428571,0.0,0.5579997963132701,-18.21782954385183,,
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,pca,,,0.8928571428571429,0.07142857142857142,0.5950707811386088,-21.423337169270468,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_knn.pth,pca,,,0.8928571428571429,0.10714285714285714,0.5323352683572664,-7.414447707204612,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_nn.pth,pca,,,0.9642857142857143,0.03571428571428571,0.42397392809858425,-9.17446106191124,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_loss.pth,pca,,,0.8928571428571429,0.10714285714285714,0.5323352683572664,-7.790993776831474,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_knn.pth,pca,,,0.8928571428571429,0.10714285714285714,0.5323352683572664,-7.414447707204612,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_nn.pth,pca,,,0.9642857142857143,0.03571428571428571,0.42397392809858425,-9.17446106191124,,
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_loss.pth,pca,,,0.8928571428571429,0.10714285714285714,0.5323352683572664,-7.790993776831474,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,pca,,,0.8214285714285714,0.0,0.34698034423057345,-423.7115295687547,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,pca,,,0.8214285714285714,0.0,0.32416743049190355,-199.27720953339428,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,0.3355738873612384,-349.49808298784825,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,pca,,,0.8214285714285714,0.0,0.34698034423057345,-423.7115295687547,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,pca,,,0.8214285714285714,0.0,0.32416743049190355,-199.27720953339428,,
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,0.3355738873612384,-349.49808298784825,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_knn.pth,pca,,,0.6785714285714286,0.2857142857142857,0.3213158162745696,-4.535749996345781,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_nn.pth,pca,,,0.8214285714285714,0.03571428571428571,0.4638965271412566,-10.973929832901716,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,0.39545778592524683,-51.71315320892563,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_knn.pth,pca,,,0.6785714285714286,0.2857142857142857,0.3213158162745696,-4.535749996345781,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_nn.pth,pca,,,0.8214285714285714,0.03571428571428571,0.4638965271412566,-10.973929832901716,,
COMBAT_X_pca,two_stages_False_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,0.39545778592524683,-51.71315320892563,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,scANVI,,,0.7857142857142857,0.03571428571428571,0.24432223240655881,-34.493074577871276,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,scANVI,,,0.7857142857142857,0.0,0.23291577553722376,-26.71447417563551,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.03571428571428571,0.24432223240655881,-34.93296783651064,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,scANVI,,,0.7857142857142857,0.03571428571428571,0.24432223240655881,-34.493074577871276,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,scANVI,,,0.7857142857142857,0.0,0.23291577553722376,-26.71447417563551,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.03571428571428571,0.24432223240655881,-34.93296783651064,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_knn.pth,scANVI,,,0.7857142857142857,0.0,0.19869640492921903,-19.254009798490387,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_nn.pth,scANVI,,,0.7857142857142857,0.0,0.20725124758122004,-11.073407743919239,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_knn_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.0,0.20154801914655274,-11.506881716770707,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_knn.pth,scANVI,,,0.7857142857142857,0.0,0.19869640492921903,-19.254009798490387,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_nn.pth,scANVI,,,0.7857142857142857,0.0,0.20725124758122004,-11.073407743919239,,
COMBAT_X_scANVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_True_stage2_joint_stage1val_loss_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.0,0.20154801914655274,-11.506881716770707,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.30420613097056726,-734.71568278686,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.34698034423057333,-168.77784487202652,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.30420613097056726,-714.292188014852,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.30420613097056726,-734.71568278686,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.34698034423057333,-168.77784487202652,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,scANVI,,,0.7142857142857143,0.03571428571428571,0.30420613097056726,-714.292188014852,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_knn.pth,scANVI,,,0.75,0.0,0.37264487218657705,-7.286111626690312,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_nn.pth,scANVI,,,0.75,0.0,0.42397392809858436,-18.261423507269875,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_knn_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.0,0.42682554231591807,-140.3425391893427,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_knn.pth,scANVI,,,0.75,0.0,0.37264487218657705,-7.286111626690312,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_nn.pth,scANVI,,,0.75,0.0,0.42397392809858436,-18.261423507269875,,
COMBAT_X_scANVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_scANVI_Pool_ID_age_reg_two_stages_False_stage2_joint_stage1val_loss_stage2val_loss.pth,scANVI,,,0.7857142857142857,0.0,0.42682554231591807,-140.3425391893427,,
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,scVI,,,0.75,0.10714285714285714,,,0.5,0.041666666666666664
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,scVI,,,0.75,0.10714285714285714,,,0.5,0.041666666666666664
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,scVI,,,0.75,0.10714285714285714,,,0.5,0.041666666666666664
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,scVI,,,0.6428571428571429,0.10714285714285714,,,0.4583333333333333,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,scVI,,,0.6428571428571429,0.10714285714285714,,,0.4583333333333333,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,scVI,,,0.6428571428571429,0.10714285714285714,,,0.4583333333333333,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_knn.pth,scVI,,,0.6785714285714286,0.10714285714285714,,,0.5,0.041666666666666664
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_nn.pth,scVI,,,0.6785714285714286,0.10714285714285714,,,0.4583333333333333,0.041666666666666664
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_loss.pth,scVI,,,0.6785714285714286,0.07142857142857142,,,0.5416666666666666,0.25
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_knn.pth,scVI,,,0.6785714285714286,0.10714285714285714,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_nn.pth,scVI,,,0.6428571428571429,0.10714285714285714,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_True_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_loss.pth,scVI,,,0.6785714285714286,0.10714285714285714,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5416666666666666,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_knn_stage2val_knn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_knn_stage2val_nn.pth,scVI,,,0.8214285714285714,0.07142857142857142,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_knn_stage2val_loss.pth,scVI,,,0.8571428571428571,0.07142857142857142,,,0.5833333333333334,0.25
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_loss_stage2val_knn.pth,scVI,,,0.8214285714285714,0.10714285714285714,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_loss_stage2val_nn.pth,scVI,,,0.8214285714285714,0.07142857142857142,,,0.5,0.08333333333333333
COMBAT_X_scVI_Pool_ID,two_stages_False_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_scVI_Pool_ID_outcome_or_two_stages_False_stage2_joint_stage1val_loss_stage2val_loss.pth,scVI,,,0.8571428571428571,0.07142857142857142,,,0.5833333333333334,0.25
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.375,0.125
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_nn.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.375,0.125
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_knn_stage2val_loss.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.375,0.125
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_knn.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.125
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_nn.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.125
COMBAT_X_pca,two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_only_supervised_with_agg_stage1val_loss_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.125
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_knn.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.2916666666666667,0.125
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_nn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_nn.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.2916666666666667,0.125
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_knn_stage2val_loss,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_knn_stage2val_loss.pth,pca,,,0.8571428571428571,0.03571428571428571,,,0.4166666666666667,0.25
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_knn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_knn.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.125
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_nn,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_nn.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.125
COMBAT_X_pca,two_stages_True_stage2_joint_stage1val_loss_stage2val_loss,output/COMBAT_X_pca_outcome_or_two_stages_True_stage2_joint_stage1val_loss_stage2val_loss.pth,pca,,,0.7857142857142857,0.0,,,0.4583333333333333,0.08333333333333333
COMBAT_X_pca,two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn,output/COMBAT_X_pca_outcome_or_two_stages_False_stage2_only_supervised_with_agg_stage1val_knn_stage2val_knn.pth,pca,,,0.8214285714285714,0.21428571428571427,,,0.375,0.25
